order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,region,sales_channel,status
ORD019943,CUST00607,P0076,16-Dec-2024,2,217.31,10.0,Central,Online,Pending
ORD002277,CUST00039,P0040,23/08/2023,1,122.24,0.0,East, Mobile App ,Completed
ORD017853,CUST00402,P0046,23/12/2023,1,81.81,0.0, Central ,Mobile App,Completed
ORD009986,CUST00566,P0075,23-Feb-2026,5,113.18,10.0,South,In-Store,Completed
ORD005675,CUST00950,P0100,28-Jun-2026,1,254.9,0.0,West,Mobile App,Completed
ORD007848,CUST00992,P0173,16/06/2025,1,315.4,10.0,EAST,In-Store,Cancelled
ORD006887,CUST00929,P0081,31/03/2026,2,137.81,5.0,West,In-Store,Completed
ORD006235,CUST01138,P0182,26/12/2022,4,105.28,25.0,West,mobile app,Cancelled
ORD018427,CUST00112,P0086,28/12/2023,3,132.7,20.0,East,In-Store,Pending
ORD015786,CUST01123,P0101,22/12/2024,1,71.46,0.0,south,In-Store,Cancelled
ORD005843,CUST00426,P0005,28/04/2024,1,186.4,10.0,North,Mobile App,Completed
ORD010458,CUST00136,P0184,20/04/2024,1,203.79,0.0,North,Online,Shipped
ORD004114,CUST00947,P0036,10/01/2023,3,91.0,0.0,East,Mobile App,Shipped
ORD010173,CUST00259,P0069,19-Sep-2022,1,233.31,0.0,South,In-Store,Pending
ORD003591,CUST00092,P0063,28-Mar-2023,2,212.31,0.0,South,Marketplace,Completed
ORD003185,CUST00129,P0178,2022-02-15,2,211.06,0.0,North,Online,Shipped
ORD018476,CUST00001,P0095,30/09/2022,1,192.39,0.0,East,In-Store,Shipped
ORD000042,CUST00134,P0122,07/09/2024,1,99.68,0.0,South,Mobile App,Cancelled
ORD015909,CUST00326,P0086,15/09/2024,1,92.83,0.0,Central,Marketplace,Completed
ORD013820,CUST01048,P0035,14-Oct-2024,2,332.86,0.0, East ,Marketplace,Pending
ORD009031,CUST01198,P0170,25-Jan-2026,3,57.57,0.0,East,Online,Completed
ORD012548,CUST00503,P0069,2024-12-24,1,277.92,0.0,Central,Online,Pending
ORD016230,CUST00979,P0076,21-Jun-2022,2,289.82,10.0,North,ONLINE,Shipped
ORD019813,CUST00503,P0104,2023-01-09,2,112.66,15.0,North,ONLINE,Cancelled
ORD007417,CUST00382,P0107,2025-08-07,3,167.03,5.0,East,Marketplace,Completed
ORD005756,CUST00458,P0176,26/04/2026,1,226.58,,,,Shipped
ORD018661,CUST01069,P0098,2023-06-30,5,267.38,15.0,South,In-Store,Pending
ORD001730,CUST01119,P0109,07-Jan-2025,1,309.44,,,,Pending
ORD006415,CUST00434,P0018,02/06/2025,2,197.57,0.0,south,Online,Completed
ORD004684,CUST00948,P0047,22/05/2023,1,131.06,0.0,north,Online,Completed
ORD017156,CUST00215,P0101,22-May-2023,2,57.63,0.0,north,Marketplace,Completed
ORD008501,CUST00564,P0121,2022-07-10,4,115.65,0.0,west,Online,Cancelled
ORD016225,CUST00112,P0116,2024-03-16,5,229.28,0.0,East,Mobile App,Completed
ORD003759,CUST00047,P0192,2026-03-08,5,23.42,0.0, West ,mobile app,Completed
ORD000529,CUST01089,P0142,04/04/2024,4,166.0,5.0,central,In-Store,Completed
ORD011163,CUST00285,P0137,2025-09-15,1,119.98,0.0,North,Online,Completed
ORD008478,CUST00355,P0102,17-Apr-2022,1,119.99,10.0,North,Mobile App,Completed
ORD005808,CUST00932,P0051,2026-02-27,3,84.43,5.0,East,In-Store,Shipped
ORD013392,CUST00643,P0132,06-Nov-2024,2,39.78,0.0,central,In-Store,Completed
ORD011383,CUST00397,P0088,13/09/2025,2,284.05,5.0,South,Mobile App,Completed
ORD017742,CUST00708,P0095,01-Jan-2025,2,247.27,10.0,South,Online,Completed
ORD014333,CUST01053,P0054,22/03/2023,2,173.48,5.0,North, In-Store ,Pending
ORD010272,CUST01111,P0164,2024-01-12,1,75.72,5.0,East,marketplace,Cancelled
ORD016850,CUST00028,P0044,27-Feb-2026,1,,,,,
ORD001765,CUST00471,P0084,2024-10-27,1,193.22,10.0,EAST,In-Store,Completed
ORD004810,CUST00485,P0028,2024-03-19,2,229.7,10.0,West,Mobile App,Completed
ORD001468,CUST01190,P0183,2022-10-04,1,212.06,10.0,Central, In-Store ,Completed
ORD003538,CUST00176,P0158,20-Jun-2023,1,18.56,5.0,north,Marketplace,Completed
ORD008388,CUST01014,P0194,02-Jun-2026,2,96.44,0.0,SOUTH,Marketplace,Completed
ORD005970,CUST00457,P0093,23-Nov-2025,4,103.28,0.0,South,Online,Completed
ORD002017,CUST01189,P0085,2024-08-09,1,142.36,0.0,South, Online ,Returned
ORD018205,CUST00386,P0153,01-Jun-2024,1,211.79,0.0,North,Marketplace,Completed
ORD005187,CUST00112,P0034,14/05/2023,3,110.12,10.0, Central ,Marketplace,Completed
ORD009640,CUST00448,P0060,22-May-2023,1,129.58,25.0,South,Marketplace,Cancelled
ORD012457,CUST00105,P0025,2023-04-07,1,13.89,0.0, North ,Online,Completed
ORD000094,CUST00787,P0170,26/11/2025,1,101.49,0.0,north,Mobile App,Completed
ORD010519,CUST00668,P0028,2022-07-06,1,245.69,0.0,East,In-Store,Completed
ORD006751,CUST00789,P0019,19/05/2025,1,39.33,0.0,Central,ONLINE,Returned
ORD018222,CUST01022,P0092,2022-11-08,1,185.97,0.0,North,In-Store,Pending
ORD001645,CUST00954,P0133,11/03/2025,1,39.65,5.0,east,in-store,Pending
ORD006767,CUST00624,P0066,19-Jun-2026,5,191.87,10.0,WEST,Mobile App,Completed
ORD019278,CUST01049,P0029,23-Apr-2023,1,208.64,0.0,North,In-Store,Completed
ORD011344,CUST00606,P0021,03/03/2023,4,170.47,5.0,West,Marketplace,Completed
ORD007510,CUST00441,P0128,2026-03-30,2,11.79,10.0,South,In-Store,Completed
ORD007201,CUST00630,P0128,2023-06-18,3,12.18,20.0,Central,Marketplace,Completed
ORD001134,CUST00468,P0096,2024-04-03,2,147.92,20.0,South,In-Store,Pending
ORD003412,CUST01149,P0104,07-Feb-2023,2,126.97,5.0,South,Online,Completed
ORD000773,CUST00067,P0087,15/02/2023,1,7.59,0.0,north,in-store,Completed
ORD007407,CUST00990,P0120,2023-03-22,3,11.12,10.0,West,Mobile App,Shipped
ORD005103,CUST00444,P0126,02-Jul-2023,1,125.3,0.0,Central,Mobile App,Completed
ORD018635,CUST00315,P0055,22/07/2022,1,168.73,0.0,South,Marketplace,Completed
ORD006348,CUST00922,P0137,2023-07-11,5,145.36,0.0,WEST,Online,Pending
ORD019162,CUST00161,P0032,2022-02-25,1,278.04,5.0,West,In-Store,Completed
ORD002623,CUST00417,P0178,10/07/2024,4,291.68,5.0,North,in-store,Pending
ORD015930,CUST01072,P0199,18-Mar-2024,2,69.73,0.0,West, In-Store ,Completed
ORD012322,CUST00819,P0172,23/11/2023,1,29.5,0.0,Central,In-Store,Shipped
ORD001988,CUST00586,P0017,2023-01-21,2,30.88,5.0,East,In-Store,Returned
ORD006522,CUST00509,P0056,05-Sep-2023,1,125.98,0.0,South,Mobile App,Completed
ORD008667,CUST01009,P0095,16-Nov-2024,3,243.96,0.0,CENTRAL,IN-STORE,Completed
ORD003154,CUST01109,P0046,2025-10-10,4,142.61,5.0,Central,MOBILE APP,Pending
ORD011658,CUST01125,P0109,20/12/2025,1,224.7,5.0,North,Mobile App,Returned
ORD000398,CUST00953,P0132,22/05/2024,2,38.59,5.0,West,Marketplace,Completed
ORD006054,CUST00226,P0031,21/01/2025,1,39.66,0.0,South,In-Store,Pending
ORD012801,CUST01161,P0063,29/09/2022,1,232.0,10.0,north,Mobile App,Pending
ORD002944,CUST00643,P0026,30/07/2023,4,106.05,0.0,NORTH,Online,Completed
ORD012658,CUST00986,P0151,2022-12-15,3,241.63,0.0,CENTRAL,In-Store,Completed
ORD015739,CUST00926,P0096,02-Aug-2024,10,173.87,0.0,WEST,IN-STORE,Completed
ORD008758,CUST00052,P0060,2023-06-29,1,138.33,0.0, Central ,Online,Cancelled
ORD002237,CUST00181,P0197,05-Oct-2025,1,12.91,0.0,central,Marketplace,Cancelled
ORD019699,CUST00091,P0159,2024-08-07,1,246.08,0.0,North,In-Store,Pending
ORD006208,CUST01183,P0175,13-Jan-2022,1,229.97,5.0,South,Mobile App,Completed
ORD015380,CUST00303,P0123,05/11/2022,1,236.48,0.0, West ,Online,Completed
ORD010135,CUST00706,P0042,30-Nov-2024,1,26.29,0.0,Central,Marketplace,Completed
ORD018239,CUST00469,P0152,15-Jun-2023,2,60.2,0.0,Central,Mobile App,Shipped
ORD001692,CUST00809,P0156,06-Oct-2024,2,239.95,5.0,SOUTH,Online,Completed
ORD017419,CUST00669,P0146,15-Mar-2022,1,20.1,5.0,West,Mobile App,Completed
ORD019117,CUST00865,P0023,25-Jan-2023,2,141.35,0.0,NORTH,in-store,Shipped
ORD009549,CUST00451,P0172,11/06/2023,1,28.76,0.0,Central,Online,Pending
ORD011297,CUST00909,P0167,2022-12-08,1,254.92,25.0,East,Marketplace,Shipped
ORD001766,CUST00471,P0079,04-Dec-2025,1,14.58,0.0,North,Online,Cancelled
ORD004813,CUST00412,P0100,2022-08-30,2,223.95,0.0,east, Online ,Completed
ORD014880,CUST01125,P0027,19-Jul-2022,2,82.4,0.0,South,Online,Cancelled
ORD003217,CUST00170,P0002,2024-07-07,2,128.03,0.0,East,online,Completed
ORD014665,CUST00835,P0125,30/01/2025,1,207.02,15.0,North,in-store,Completed
ORD014992,CUST00819,P0106,23-Jan-2026,1,246.65,0.0,West,Mobile App,Returned
ORD004623,CUST00431,P0077,14-Apr-2022,3,162.87,0.0,Central,In-Store,Completed
ORD002221,CUST00257,P0008,26-Jun-2023,1,22.12,10.0,East,Online,Completed
ORD016281,CUST00553,P0070,11-Nov-2025,4,293.98,5.0,South,Mobile App,Cancelled
ORD001690,CUST00646,P0064,2025-12-20,1,105.74,10.0,East,in-store,Completed
ORD004788,CUST01168,P0022,08-Feb-2025,3,239.02,10.0,South,In-Store,Completed
ORD000898,CUST00649,P0182,16-Apr-2025,1,146.81,0.0,EAST,Online,Shipped
ORD017817,CUST00698,P0011,2025-06-18,2,220.6,0.0,Central, Marketplace ,Shipped
ORD016836,CUST00680,P0144,2025-11-07,2,133.05,0.0,NORTH,Marketplace,Completed
ORD002750,CUST00701,P0064,26-Mar-2024,2,122.64,20.0,North,Mobile App,Completed
ORD003139,CUST00343,P0123,2025-02-07,1,183.18,0.0,Central, Mobile App ,Completed
ORD019111,CUST01121,P0124,07-Nov-2025,2,60.49,0.0,West,ONLINE,Completed
ORD009645,CUST00563,P0041,13/10/2025,2,59.7,0.0,North,Mobile App,Completed
ORD015577,CUST01010,P0098,2024-01-31,1,174.07,5.0,North,Online,Completed
ORD009431,CUST00500,P0109,2022-08-22,4,234.25,5.0,Central,Marketplace,Pending
ORD000821,CUST00070,P0111,2022-12-08,2,107.29,0.0, South ,Marketplace,Shipped
ORD016954,CUST00219,P0074,2023-09-10,3,302.29,0.0,CENTRAL,Mobile App,Shipped
ORD008495,CUST00706,P0103,2022-12-29,1,273.12,,North,,Returned
ORD002514,CUST00496,P0056,22-Oct-2022,1,212.63,0.0,Central,Marketplace,Completed
ORD002343,CUST00564,P0015,15-Nov-2023,1,22.5,15.0,Central,Mobile App,Cancelled
ORD002463,CUST00926,P0067,28-Jun-2026,2,188.5,0.0,West,Mobile App,Completed
ORD017437,CUST00010,P0130,02-Jun-2025,1,109.79,20.0,East,Mobile App,Completed
ORD001513,CUST01078,P0164,2023-08-11,1,107.26,10.0,Central,Mobile App,Completed
ORD006028,CUST00541,P0170,25/04/2022,2,65.08,5.0,South,Online,Completed
ORD001837,CUST00375,P0089,02-Sep-2025,3,96.17,20.0,Central,mobile app,Completed
ORD019097,CUST00684,P0065,12/05/2023,2,73.79,5.0,West,Online,Completed
ORD013900,CUST00159,P0061,11/10/2025,1,22.88,0.0,West,In-Store,Completed
ORD006388,CUST00321,P0184,27-Nov-2024,1,,,,,
ORD019261,CUST00100,P0126,23-Oct-2022,2,75.3,5.0,South, Marketplace ,Cancelled
ORD011064,CUST00856,P0199,22-May-2025,1,56.19,0.0,Central,Mobile App,Shipped
ORD003049,CUST00901,P0174,03-Sep-2024,1,182.91,0.0,North,Marketplace,Shipped
ORD015359,CUST00883,P0153,12-Feb-2024,1,272.78,0.0,WEST,In-Store,Pending
ORD007987,CUST00694,P0179,05/11/2024,2,52.2,25.0,West,Mobile App,Completed
ORD000161,CUST00782,P0075,28/03/2022,5,83.97,5.0,Central,Mobile App,Completed
ORD008089,CUST00410,P0109,27/02/2022,2,225.14,20.0,EAST, Online ,Shipped
ORD011825,CUST00043,P0087,12/01/2023,2,7.77,25.0,CENTRAL,Marketplace,Returned
ORD015946,CUST00349,P0067,11/05/2022,10,174.15,5.0,East,In-Store,Completed
ORD001627,CUST00828,P0133,24/09/2025,2,71.05,10.0,South,In-Store,Shipped
ORD010164,CUST00443,P0087,2024-12-05,1,5.8,5.0,Central,Marketplace,Cancelled
ORD006869,CUST00840,P0171,16-Jun-2026,3,245.55,5.0,West,Marketplace,Pending
ORD012552,CUST01178,P0148,18-Mar-2024,1,292.52,5.0,West,Mobile App,Completed
ORD013628,CUST00893,P0105,2024-01-04,1,37.12,20.0,South,Mobile App,Cancelled
ORD006184,CUST00146,P0092,2026-01-19,2,116.11,0.0,Central,Marketplace,Completed
ORD012123,CUST00427,P0020,16/12/2022,1,202.73,10.0,North,Online,Completed
ORD012053,CUST00632,P0047,2026-05-17,2,100.8,0.0,South,Marketplace,Pending
ORD016482,CUST00081,P0192,27-Mar-2026,2,30.56,20.0,North,Mobile App,Pending
ORD004546,CUST01035,P0061,2022-12-13,2,41.44,5.0,North,Mobile App,Completed
ORD011863,CUST00911,P0088,16-Feb-2025,2,282.08,10.0,Central,Marketplace,Shipped
ORD003092,CUST00922,P0113,07-Oct-2025,3,138.06,5.0,North,Online,Pending
ORD007915,CUST00554,P0044,30-Oct-2022,2,193.71,0.0,North,Marketplace,Completed
ORD017521,CUST00117,P0096,27/04/2023,1,162.99,10.0,West,In-Store,Pending
ORD005814,CUST00318,P0065,05/03/2024,5,68.0,15.0,North,In-Store,Pending
ORD014444,CUST00636,P0174,22-Jan-2022,1,136.99,5.0,South,in-store,Completed
ORD016303,CUST00783,P0165,23/11/2024,4,83.82,15.0,North,In-Store,Completed
ORD017399,CUST00182,P0197,17-Jun-2025,2,19.16,0.0,west,Mobile App,Cancelled
ORD017973,CUST00722,P0107,16/10/2025,3,165.25,10.0,East,In-Store,Completed
ORD013300,CUST01199,P0007,02-Aug-2024,1,75.68,5.0,South,Marketplace,Shipped
ORD003557,CUST00434,P0087,17/12/2022,2,8.23,5.0,North,Mobile App,Completed
ORD018107,CUST00173,P0018,27/06/2026,1,174.78,10.0,East, Marketplace ,Pending
ORD009007,CUST00451,P0079,07/11/2022,10,21.09,0.0,South,Mobile App,Pending
ORD002226,CUST00305,P0067,17/02/2025,1,175.51,0.0,North,marketplace,Shipped
ORD004323,CUST00970,P0049,2025-03-03,1,260.39,0.0,SOUTH,Online,Completed
ORD013539,CUST00128,P0048,21-Mar-2023,1,178.98,10.0,South,Online,Completed
ORD012452,CUST00368,P0067,2023-05-10,1,216.81,5.0,East,Mobile App,Pending
ORD006956,CUST00266,P0023,11/09/2024,1,140.7,10.0,Central,Marketplace,Completed
ORD008637,CUST01200,P0152,11/08/2023,2,111.66,25.0,EAST,In-Store,Pending
ORD000641,CUST00716,P0108,01-Jan-2025,10,159.4,5.0,South,Marketplace,Completed
ORD003372,CUST00563,P0013,02/03/2024,1,254.0,15.0,North,Mobile App,Pending
ORD014902,CUST00838,P0186,09/10/2022,1,147.8,0.0,Central,In-Store,Completed
ORD014954,CUST00459,P0192,22-Nov-2022,1,23.66,,,,Completed
ORD011449,CUST00099,P0114,01-Aug-2024,1,48.55,20.0,Central,Online,Completed
ORD003887,CUST00197,P0120,26-Feb-2023,2,,,,,
ORD018487,CUST00495,P0119,2022-10-24,2,309.62,0.0,Central, Mobile App ,Completed
ORD016116,CUST00786,P0124,2025-01-06,2,37.54,0.0,West,marketplace,Completed
ORD002607,CUST00923,P0159,2022-04-20,1,300.63,0.0,South,MOBILE APP,Returned
ORD011680,CUST00549,P0022,2025-03-16,2,303.73,5.0,South,online,Shipped
ORD011114,CUST01124,P0077,15/09/2022,1,184.07,5.0,CENTRAL,Marketplace,Completed
ORD006116,CUST00105,P0007,21/10/2022,4,109.41,0.0, East , Online ,Pending
ORD001154,CUST00358,P0100,25/11/2022,1,297.93,25.0,North,Marketplace,Returned
ORD003586,CUST00725,P0111,2023-08-31,2,97.49,0.0,central,Online,Completed
ORD005304,CUST01165,P0040,2024-03-29,1,120.46,5.0,Central,Online,Completed
ORD019770,CUST00677,P0054,22-Dec-2023,3,179.16,0.0,Central,Mobile App,Completed
ORD016941,CUST00388,P0032,16-Sep-2023,1,307.93,0.0,East,Mobile App,Pending
ORD006770,CUST00355,P0152,2022-05-09,2,62.3,5.0,North,Online,Completed
ORD019716,CUST00612,P0037,26/04/2026,4,109.31,0.0,South,In-Store,Returned
ORD003422,CUST00533,P0155,08/03/2025,1,337.85,15.0,South,In-Store,Completed
ORD008146,CUST00031,P0006,12/04/2022,5,74.12,5.0,East,MOBILE APP,Completed
ORD014999,CUST00725,P0157,2023-10-29,1,49.8,0.0,CENTRAL, Online ,Shipped
ORD003199,CUST00533,P0098,2022-12-06,2,190.88,10.0, North ,mobile app,Pending
ORD017140,CUST00323,P0172,31-Oct-2024,1,22.31,15.0,East,Marketplace,Completed
ORD018739,CUST01051,P0189,04/11/2024,3,128.73,5.0,SOUTH,Mobile App,Shipped
ORD016259,CUST00734,P0114,03-May-2022,2,48.51,0.0,north,Marketplace,Completed
ORD001182,CUST00233,P0006,2026-04-10,1,87.17,15.0,South,ONLINE,Completed
ORD007151,CUST00817,P0081,17/03/2025,5,141.39,0.0,Central,In-Store,Pending
ORD016762,CUST00031,P0129,17-Jun-2023,1,94.98,10.0,East,Marketplace,Completed
ORD004832,CUST00310,P0134,2026-04-02,1,75.23,0.0,North,Mobile App,Cancelled
ORD005234,CUST00907,P0003,26-Mar-2022,1,51.83,0.0,North, In-Store ,Completed
ORD009779,CUST00277,P0173,2022-01-21,3,181.14,0.0,west,mobile app,Completed
ORD013294,CUST00801,P0146,26/05/2023,1,10.19,10.0,West,Online,Completed
ORD016143,CUST00054,P0032,18/11/2024,1,272.73,0.0,west,Online,Completed
ORD008514,CUST00071,P0041,06-Sep-2023,1,49.98,10.0,Central,Online,Completed
ORD014680,CUST00838,P0053,2024-07-30,2,107.91,5.0,South,Marketplace,Cancelled
ORD008067,CUST00155,P0196,2025-04-05,2,127.77,0.0,East,Online,Completed
ORD016754,CUST00404,P0040,13-Nov-2023,2,98.3,0.0,East,In-Store,Completed
ORD003990,CUST00762,P0118,24-Feb-2025,2,110.49,5.0,North,Online,Shipped
ORD019984,CUST01147,P0120,10/03/2023,1,15.65,10.0,West,Mobile App,Shipped
ORD003819,CUST00129,P0094,2024-10-15,2,54.9,15.0,South,Online,Cancelled
ORD008797,CUST00308,P0019,13-Feb-2025,3,25.48,5.0,North,Marketplace,Completed
ORD007425,CUST00515,P0053,17/06/2022,2,148.62,25.0,SOUTH,ONLINE,Cancelled
ORD013758,CUST00942,P0069,20-Aug-2024,1,260.21,0.0,East,Online,Completed
ORD012417,CUST00226,P0106,14-Jan-2026,1,279.54,15.0,North,Online,Pending
ORD000637,CUST00779,P0016,11/01/2024,2,26.71,20.0,West,In-Store,Completed
ORD019174,CUST00564,P0143,2024-06-05,1,225.58,5.0,West,Online,Completed
ORD002385,CUST00484,P0094,2024-05-27,2,37.02,0.0,East,Online,Completed
ORD012397,CUST00779,P0191,2022-07-13,3,20.54,10.0, Central ,Marketplace,Completed
ORD013538,CUST00074,P0043,02-Feb-2023,1,257.03,,Central,,Pending
ORD006264,CUST00868,P0151,09/03/2023,1,249.66,0.0,North,in-store,Returned
ORD013275,CUST00301,P0184,09/02/2022,5,267.46,0.0,South, Mobile App ,Cancelled
ORD000280,CUST00352,P0168,17/11/2025,2,88.48,5.0,Central,Marketplace,Completed
ORD015971,CUST01160,P0043,30-Jan-2024,2,239.95,5.0,EAST,MOBILE APP,Returned
ORD019689,CUST00565,P0008,2024-01-26,1,17.62,0.0,South,Online,Pending
ORD001935,CUST00692,P0055,11/04/2022,2,86.2,0.0,South,Marketplace,Returned
ORD006492,CUST01008,P0021,2022-06-27,1,197.86,0.0,East,In-Store,Pending
ORD006512,CUST00579,P0154,2024-06-14,1,18.72,0.0,South,Marketplace,Returned
ORD007021,CUST00176,P0013,20-Jun-2025,3,215.76,0.0,CENTRAL,Online,Returned
ORD007133,CUST00160,P0121,29-May-2022,4,189.51,5.0,East,Mobile App,Shipped
ORD002798,CUST00553,P0082,19/03/2024,1,,,,,
ORD001821,CUST00093,P0040,23-Feb-2025,1,92.09,0.0,Central,Marketplace,Completed
ORD012944,CUST00343,P0168,2024-03-01,5,104.59,0.0,East,Marketplace,Cancelled
ORD018581,CUST00541,P0122,2024-05-28,2,131.88,10.0,CENTRAL,marketplace,Completed
ORD007226,CUST01052,P0185,08-Mar-2024,1,257.04,25.0,central, Online ,Shipped
ORD012427,CUST00229,P0197,2022-11-05,1,19.02,5.0,North,Mobile App,Cancelled
ORD001144,CUST00652,P0012,09/11/2022,1,76.55,5.0,EAST,In-Store,Completed
ORD005951,CUST00523,P0169,06/12/2022,3,,,,,
ORD005134,CUST01038,P0125,16-Oct-2024,1,148.63,5.0,WEST,Online,Completed
ORD001295,CUST01044,P0105,28-Mar-2026,5,39.92,5.0,South,In-Store,Pending
ORD002553,CUST00353,P0066,2023-07-17,1,202.28,5.0,North,online,Completed
ORD000670,CUST01162,P0162,2022-03-06,1,300.03,5.0,East,Mobile App,Completed
ORD013191,CUST01121,P0039,02/01/2024,1,40.66,0.0,NORTH,In-Store,Completed
ORD006709,CUST00330,P0049,07/03/2025,1,291.13,0.0, East ,In-Store,Cancelled
ORD004692,CUST00045,P0127,10-Jun-2024,1,145.11,15.0,East,Mobile App,Completed
ORD006059,CUST00942,P0161,16-Oct-2024,5,104.4,0.0,East,Mobile App,Completed
ORD007382,CUST00295,P0159,13/08/2025,1,181.13,0.0,Central,online,Completed
ORD000914,CUST00735,P0003,31/08/2024,1,37.36,0.0,East,Online,Completed
ORD006250,CUST00137,P0111,02/04/2023,1,143.47,5.0,central,Mobile App,Completed
ORD018463,CUST00466,P0177,2025-01-02,1,255.66,0.0,East,Mobile App,Completed
ORD018564,CUST00265,P0134,18-Jan-2022,2,74.3,0.0,Central,Online,Cancelled
ORD002841,CUST00583,P0123,2024-05-12,2,177.31,10.0,North,Mobile App,Completed
ORD018815,CUST00538,P0187,23-Jan-2023,1,154.69,10.0,East,IN-STORE,Completed
ORD011688,CUST00101,P0073,12-May-2026,1,25.52,15.0,North,in-store,Completed
ORD000121,CUST01133,P0059,04/12/2024,1,115.55,0.0,South,Marketplace,Returned
ORD012265,CUST01172,P0063,2023-06-07,3,232.64,0.0,North,Marketplace,Shipped
ORD002436,CUST00522,P0135,07/12/2024,3,36.2,0.0,Central,In-Store,Completed
ORD001587,CUST00266,P0082,06/02/2023,5,9.23,5.0, North ,Mobile App,Pending
ORD011705,CUST00098,P0094,2026-02-21,1,58.63,0.0,Central,Marketplace,Shipped
ORD009027,CUST00134,P0105,2024-09-15,4,24.68,10.0,East,Online,Completed
ORD019275,CUST01164,P0161,02-Nov-2023,4,165.36,0.0,West,MARKETPLACE,Cancelled
ORD013662,CUST01005,P0033,03/01/2025,2,151.87,0.0,NORTH,Online,Shipped
ORD004134,CUST01117,P0029,14/06/2022,1,216.98,0.0,NORTH,In-Store,Completed
ORD018255,CUST00605,P0126,14/05/2025,2,145.84,20.0,East,In-Store,Completed
ORD004514,CUST00959,P0029,18/01/2024,2,107.21,10.0,west,Online,Returned
ORD014608,CUST00315,P0036,02/08/2025,2,114.64,0.0,west,Mobile App,Cancelled
ORD000112,CUST00089,P0014,2023-08-07,1,240.07,5.0,west,Mobile App,Completed
ORD019105,CUST00594,P0163,31-May-2022,10,116.3,5.0,west,MARKETPLACE,Pending
ORD009439,CUST00540,P0037,29/12/2023,1,112.11,0.0,East,IN-STORE,Pending
ORD003656,CUST00135,P0071,19/02/2025,3,190.93,10.0,South,In-Store,Completed
ORD005992,CUST00137,P0061,15/05/2022,1,25.65,0.0,West,Mobile App,Shipped
ORD011342,CUST00593,P0102,15-Nov-2024,3,153.05,5.0,North,Marketplace,Pending
ORD013352,CUST00611,P0127,2022-10-21,3,161.34,0.0,East,Online,Completed
ORD003227,CUST00932,P0174,2023-04-23,2,226.73,5.0,WEST,IN-STORE,Completed
ORD007138,CUST00097,P0034,2023-01-01,1,186.64,0.0,South,Marketplace,Completed
ORD001245,CUST00046,P0077,03/09/2022,2,129.48,10.0,South,Mobile App,Completed
ORD007231,CUST01106,P0198,2022-09-22,1,37.49,10.0,Central,IN-STORE,Completed
ORD002582,CUST00048,P0108,2023-04-28,1,113.6,20.0,WEST,In-Store,Completed
ORD019671,CUST00746,P0118,2023-04-05,4,57.84,0.0,West,marketplace,Completed
ORD014609,CUST00260,P0019,06/02/2024,1,40.39,10.0,North,In-Store,Completed
ORD017776,CUST00251,P0112,2026-06-05,4,94.22,10.0,North,Online,Completed
ORD001254,CUST00765,P0169,27-Jan-2026,2,44.66,20.0,central,In-Store,Completed
ORD010040,CUST01036,P0059,2023-02-14,1,103.74,0.0,Central,Mobile App,Completed
ORD003620,CUST00664,P0167,12/07/2025,2,198.56,0.0,South,ONLINE,Completed
ORD009341,CUST00330,P0114,2025-09-14,1,34.39,0.0,Central,In-Store,Shipped
ORD007149,CUST00440,P0047,18-Dec-2024,2,94.44,0.0,CENTRAL,Online,Completed
ORD018335,CUST00382,P0035,24/05/2023,3,355.34,0.0,north,Marketplace,Returned
ORD019414,CUST00812,P0038,14/04/2024,2,197.67,15.0,EAST,MARKETPLACE,Pending
ORD004337,CUST00452,P0048,15/02/2024,1,222.77,10.0,West,Mobile App,Shipped
ORD019905,CUST01148,P0132,2025-08-08,3,30.04,5.0,North,In-Store,Pending
ORD019092,CUST00357,P0090,11/09/2022,1,166.39,0.0,central,ONLINE,Completed
ORD019848,CUST00456,P0148,02-Mar-2025,2,260.03,0.0,Central,Online,Completed
ORD006292,CUST00692,P0171,2024-03-07,3,242.79,15.0,Central,In-Store,Completed
ORD007085,CUST00489,P0103,2026-06-07,1,254.12,5.0,South,Mobile App,Completed
ORD013616,CUST00011,P0008,17/03/2026,2,19.92,10.0,Central,Online,Pending
ORD014318,CUST00232,P0141,19-Oct-2022,1,118.69,15.0,East,In-Store,Shipped
ORD005962,CUST00684,P0117,2025-11-17,1,78.18,5.0,South,Mobile App,Shipped
ORD013918,CUST01019,P0164,2022-05-08,4,141.89,0.0,South,In-Store,Completed
ORD004290,CUST00516,P0129,04-Dec-2023,1,171.21,5.0,West,Mobile App,Completed
ORD015047,CUST00802,P0066,06-May-2023,5,122.57,0.0,East,Online,Completed
ORD005126,CUST00595,P0049,02-Mar-2023,1,203.11,5.0,West,Mobile App,Shipped
ORD001727,CUST01103,P0147,2025-07-15,10,139.68,10.0,Central,ONLINE,Returned
ORD004443,CUST00131,P0133,09-May-2025,1,69.08,20.0,North,Marketplace,Completed
ORD007954,CUST00956,P0174,07/07/2022,2,160.34,20.0,South,Marketplace,Cancelled
ORD013401,CUST01200,P0040,02/12/2024,10,110.66,10.0,South,In-Store,Returned
ORD012035,CUST00110,P0161,05-May-2024,1,143.99,10.0,East,online,Completed
ORD014368,CUST00324,P0058,27-Jul-2024,4,73.76,10.0,NORTH,In-Store,Completed
ORD009479,CUST00977,P0009,2022-10-05,2,76.82,,,,Completed
